"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CABIN1",8.2530667770861e-08,0.300861346407143,0.306,0.205,0.00220662246418951
"MIR503HG",8.9901560162937e-08,0.813589496475597,0.153,0.086,0.00240369801407645
"RP11-1129I3.1",9.90858604581923e-08,1.76204103172049,0.05,0.013,0.00264925865107069
"RP1-179N16.6",1.17971752580737e-07,2.00374195443464,0.045,0.01,0.00315421074875116
"LINC01272",1.34919420622697e-07,2.68796108845173,0.031,0.003,0.00360734054918904
"CTD-2020K17.1",1.65717489702058e-07,0.446142041196563,0.222,0.14,0.00443078852216392
"LINC00278",1.76904007693457e-07,0.291091011558946,0.522,0.416,0.00472988245369997
"FAM53B-AS1",1.94702551678336e-07,1.58300642230072,0.046,0.011,0.00520576212422367
"DIRC3-AS1",1.99179915724005e-07,2.97039546740614,0.026,0.001,0.00532547340671271
"LINC00310",2.42092417806032e-07,1.5754452296107,0.054,0.016,0.00647282497487987
"CH17-437K3.1",2.79243757340322e-07,-0.39218792344287,0.656,0.694,0.0074661403400082
"RP11-305L7.3",2.94973433874216e-07,0.454926647770837,0.308,0.222,0.00788670470149491
"FAM66D",3.00346601351652e-07,-1.58745480768667,0.017,0.046,0.00803036708033912
"RP11-356J5.12",4.39196764806633e-07,-1.03477469306234,0.038,0.078,0.011742803900635
"KCNQ1OT1",4.40497624768658e-07,0.435167755693562,0.138,0.076,0.0117775849934396
"RP11-557H15.4",5.96795803121887e-07,-0.949815337674177,0.161,0.219,0.0159565293880699
"AC017101.10",6.70188000228335e-07,0.576020424637461,0.098,0.047,0.017918816562105
"C5orf66",7.57452623681871e-07,1.28752235133533,0.057,0.019,0.0202520107993822
"LINC00969",8.30263469032856e-07,0.199248860924803,0.645,0.511,0.0221987543715315
"CTD-2152M20.2",9.3709533077106e-07,1.18017253015337,0.052,0.016,0.0250551178588258
"RP11-469A15.2",9.46088487751262e-07,1.73850938644684,0.037,0.007,0.0252955678970055
"RP5-1031D4.2",9.5880682419608e-07,-0.839068269134882,0.072,0.121,0.0256356180585306
"BAALC-AS1",1.05405287938011e-06,0.878583274455584,0.073,0.03,0.0281822118359859
"RP11-415J8.3",1.12240689254744e-06,0.246118235470524,0.188,0.114,0.0300097930860409
"RP4-753D10.5",1.17736059953152e-06,2.46945142502008,0.029,0.004,0.0314790903496742
"AZIN1-AS1",1.1956021140689e-06,-1.22046836953453,0.049,0.09,0.0319668137238601
"CTB-171A8.1",1.37681424632801e-06,1.74947736595508,0.034,0.006,0.0368118825040721
"OVCH1-AS1",1.44676729729444e-06,1.42205846316114,0.079,0.036,0.0386822172277613
"AC007879.5",1.55972317516729e-06,-1.2841748016495,0.023,0.054,0.0417023185344477
"RP11-187O7.3",1.77623038343227e-06,0.860248915468721,0.169,0.107,0.0474910717618285
"DPH6-AS1",1.87002608159837e-06,0.564923932225032,0.19,0.124,0.0499988873436955
"RP11-894P9.1",1.90234632084071e-06,0.879932200678771,0.059,0.022,0.0508630335803182
"RP11-246A10.1",2.10989089601084e-06,-1.70591976216014,0.01,0.032,0.0564121528866419
"RP11-712B9.2",2.13535718211251e-06,0.711644589000996,0.059,0.022,0.0570930449781423
"CTC-436P18.3",2.22564083018757e-06,-1.15915604863919,0.029,0.062,0.0595069588767252
"KCNMA1-AS1",2.33962860184073e-06,1.01080991018101,0.056,0.02,0.0625546499274156
"RP11-54A4.2",2.64049139595354e-06,-1.04216967863322,0.06,0.102,0.0705988184536099
"RP4-655J12.4",2.67341122095752e-06,0.845813613978916,0.077,0.035,0.0714789958147411
"HCG27",2.7828970952358e-06,-1.19401264601972,0.035,0.07,0.0744063196353195
