"","RNA.g0","RNA.g1","RNA.g2","RNA.g3","RNA.g4","RNA.g5","RNA.g6","RNA.g7","RNA.g8","RNA.g9","RNA.g10","RNA.g11","RNA.g12"
"HCG16",0.00331738208925505,0.00333861536680268,0.00836739255552335,0.00200251159517825,0.00198046672255143,0.00256351735386295,0.00600049439492582,0.000811791828324862,0.00336207009932521,0.00389114857335693,0.0037128627752964,0.025133711344352,0
"XXbac-BPG258E24.10",0.00132087553688515,0.000513406672369658,0.000784663414006572,0.00275044343170099,0.00220705929286848,0,0.000701916935149894,0.00170851814951825,0.0255777378883619,0.00498120342886119,0,0,0
"XXbac-BCX196D17.5",0.000760001659517529,0.000542741906751369,0.00125398701538641,0.00185709534867244,0,0,0,0,0.00755587904405991,1.3410208657338,0.00551689558942826,0,0
"OR5V1",0.00209449621716259,0.00255344001045925,0.00307871627804225,0.00322722503383347,0.00273250097704808,0.00199956589804679,0,0,0.00827031067203674,0.187562143629332,0.000628551472960093,0,0
"HCG9",0.000274983375191244,0.000643675958835534,0.00238811412258318,0.00472318266509759,0.00125305095160996,0.00461894883351348,0.00671953360775912,0.0109490348528001,0.00125153340536602,0,0.00404306589009586,0,0
"HCG17",1.10902435675675,1.12271055664333,1.70296798947817,1.35840164908072,0.575327322226985,1.40577673352111,0.610170321000935,0.823806807607299,1.66843828374313,1.99993110267126,1.62805380658836,1.36399281827691,1.05227427057218
"HCG18",0.006336557249361,0.00507898571833735,0.00636033654676409,0.00664516710529045,0.0131419046951194,0.00677790231169135,0.00318089886441792,0.0117935599824128,0,0.0234117035278943,0.0017176952889105,0,0
"MDC1-AS1",0.01341079502572,0.012001488290201,0.019231300296715,0.00698745789991594,0.0200024451202746,0.0143004207217921,0.0223964151665238,0.00798047721845765,0.00472393269406045,0.0289279172765605,0.000976497177679032,0,0.0480751201492153
"XXbac-BPG252P9.10",0.00494367271984663,0.0099189658770065,0.00321529380605327,0.00764161858410264,0.00385009069112209,0.00390391553564381,0.0093530525429882,0.00616087036881548,0.00698141015895386,0.00311061631574249,0.000846342964744484,0,0
"HCG20",0.00422100402541108,0.00968337952061665,0.0041925315279883,0.00848961822597409,0.00400443266066562,0.00369612846530914,0.00431219686896376,0.000740384533515172,0.0118093515343133,0.00233775074714514,0.00776606137984272,0,0
"LINC00243",0.00181371934643369,0.00809308501480636,0.00531903605437941,0.00237823459927191,0.045152238041008,0.00584240271586312,0.00333661282988664,0.00345725068860513,0.00125750795122278,0.00215588143859381,0.00357196017977417,0,0.271776810076969
"HCG22",0.000822418309928174,0.000982988612526753,0.0392054951226004,0.000317879943775599,0.221753681080104,0.00135399975935339,0,0.00118815292716326,0.000934076260227668,0.00255141613801324,0,0,0.0348059740973941
"XXbac-BPG299F13.17",0.0248942600695051,0.0260007880219552,0.0210328746452269,0.05094379407693,0.0683255584448101,0.0183206753243998,0.0324111648327366,0.0594343584323843,0.0302120204399183,0.0177193693847958,0.0139774773291813,0.0666619106889353,0.022156638572049
"HCG27",0.0526284313533219,0.0724258431083969,0.0970803228511251,0.0710307481683922,0.13389973331403,0.0598279371385993,0.0955867773296295,0.0998555995136969,0.0686226190534794,0.028020577409566,0.0732131456117098,0.185682033864479,0.154186802248607
"XXbac-BPG181B23.7",0,0,0.0042892229482044,0.000697872432616177,0.007954763321392,0.000500602876043619,0.0192181500728484,0.00981505709698799,0,0.00925921789439139,0,0,0.0456908919775932
"SAPCD1-AS1",0.00119961125439602,0.0017622173394204,0.00678004448657383,0.0664956879297207,0.00239057370227264,0.00036488740997589,0.00236638964341174,0.00164335728690915,0.00250354345116733,0.00924099378042259,0.0403051290467628,0,0
"SLC44A4",0.00038038990631442,0.00076494071326699,0.00018455506293503,0.00296159065922565,0.0018137921647801,0,0,0,0,0.0735314169928192,0,0,0
"EHMT2-AS1",0.0193453914868758,0.0154915012763526,0.0105643077713987,0.0113636112824086,0.00813348674072918,0.0143330919389656,0.00482953270754383,0.0126136705161637,0.00558914208358074,0.0113059474916747,0.00342558308163887,0.0208588854680317,0.0550409229261956
"C4B",0.000292357243712039,0,0.0076488413754297,0,0,0,0,0.00482784221367359,0,0.00218441151516899,0,0,0
"XXbac-BPG154L12.4",0.478163051506984,1.05466274496403,0.178550461273931,1.26381533660855,0.0961882672972094,0.793106910073974,0.0736717589369943,0.427872382658784,0.31147558978962,0.155541760433691,0.71613394664446,0.277743587016666,0.562284395531527
"HCG24",0.000743920136469463,0,0,0.0659583254057558,0.00172425430008546,0,0,0,0.00495727121575236,0,0.0311900619412762,0,0
"XXbac-BPG157A10.21",0.00235509578792096,0.00379329722413315,0.00751253588331929,0.00531059643962993,0.00586164493748068,0.00283361168015336,0.000843818196331855,0.0020996912404031,0.00586820949763682,0.0275536510235016,0.00747197515416341,0,0
"HCG25",0.0788831332357396,0.0732534095923716,0.0722932287179019,0.0393807321700567,0.0449157615140205,0.0666944001257338,0.0413688401939025,0.0443780815825492,0.0316350621125242,0.0445282027211848,0.0231383443907426,0.0264741317326514,0.0956765394358489
"DAXX",0.0760006956940032,0.0818318287454268,0.0464053956412658,0.0490460911205541,0.105115533551073,0.0430728621659303,0.202286483773301,0.157584418761976,0.0444394823967861,0.0420131246051811,0.0405572370531246,0.065204788530304,0.192392996018798
"KIFC1",0.0099787218640947,0.00574679333071204,0.00526424083246952,0.00351670174128513,0.0140863012393111,0.00296226457925523,0.00476373097755616,0,0.00118417058795046,0.00344968611033905,0.000417128253840229,0,0.022156638572049
"PHF1",0.239377421941548,0.296842444140536,0.423200731673864,0.394823616089353,0.200739588729304,0.316492675807995,0.29937154470987,0.471825793185817,0.220847733272852,0.33208870429479,0.153724084451889,0.292980114156782,0.23786251337763
"XXbac-BPG294E21.9",0.0554429118973281,0.0536489894699441,0.126003629636583,0.0462915665717407,0.0528481038976084,0.0696546622852695,0.0248164429436946,0.0915601508500341,0.0275844988081476,0.250815033677773,0.0303032162435624,0.0317206552218543,0.106048004884403
"RP11-140K17.3",0.0560966678297668,0.0786955397735866,0.0443237722898726,0.0239886862630379,0.0304868778814223,0.0138296139654255,0.0221742448766862,0.0245000028152703,0.00881655416996717,0.0576820186612335,0.00858783064663242,0.02147323575895,0.0254918005623491
"RP3-329A5.8",0.0354987220701473,0.0288193971168639,0.0455265772491519,0.024382772718638,0.0150408040169525,0.0280975848317135,0.00966100281303417,0.0128160134566512,0.0133776394628037,0.0848723352357242,0.0305226612737851,0,0
"RP1-179N16.6",0.261861755353854,0.320898709951225,0.179134204102552,0.154499057431781,0.114372320550865,0.110381335926167,0.0470732460862649,0.0490001910495381,0.201536603710875,0.108941452262517,0.106865093348664,0.368547027825745,0.191008488451753
"RP1-90K10.4",0.0138301253102234,0.0182271727228751,0.000236226601312215,0.000916752366248335,0.000855383491991478,0.000493763519862378,0,0,0,0,0,0,0
"RP1-153P14.8",0.000796633011750859,0.00250832950308144,0.000704165448460441,0.0600860894386326,0.00049600305855326,0.00156455740701482,0.00239741232902854,0.000867113698462772,0.00362193458085981,0.00260480769356,0.0154127362404687,0,0.0737495759399383
"RP3-441A12.1",0.0146968410498276,0.0200398558743522,0.0311983263279744,0.00410893882785651,0.00423454574957154,0.010469564616864,0.011235761199783,0.00992745856244072,0.00059488838585127,0.0034697704920308,0.001105549215845,0,0
"RP11-61I13.3",0.0757115626438556,0.0489860935491659,0.0720506746848154,0.00654387760302534,0.0054471902793839,0.00337462272681452,0.00166548822275159,0.0835737860805836,0.00291411822825551,0.00556708820685706,0.00731706064155731,0,0.0293595220269814
"TDRG1",0,0,0.0112093728677764,0.00469081025686782,0,0.00192556887100796,0,0,0.0105194889214011,0,0,0.0200156923027654,0
"LINC00951",0.000144847639113845,0.000215423457891177,0.00456109045784706,0.0197125193546916,0.00188581061763368,0.00840032065025243,0.00222612279846118,0,0.0496936313568927,0.00203802838688219,0.00441583611146651,0,0
"RP11-552E20.4",0,0,0.00114772493809891,0.0212444248429398,0,0.00859964092180458,0,0,0.10010475623554,0,0.0149043496801361,0,0
"FOXP4-AS1",0.00319311304642429,0.00289056465380651,0.0175737620373556,0.00332835593468652,0.00122422961910506,0.0150523346818082,0.00323558127672864,0.00426091460207764,0,0.0100832362407838,0,0,0
"RP11-298J23.5",0.0127158743700594,0.0104184311513119,0.00043992926493997,0.00014757212542141,0.010101790549661,0.00432422887110932,0.0037328738551336,0,0,0.00699430096559281,0,0,0
"RP11-298J23.8",0,0,0.000605032600669106,0.00106405020495905,0,0,0,0,0,0,0,0,0
"RP3-475N16.1",0.0627767505431475,0.0707376017830148,0.107157283667652,0.234614296142048,0.383800665180074,0.101457668948705,0.0699740927069095,0.0686443066436542,0.284867337165052,0.0634932091746298,0.252116069454945,0.218598151114103,0.141944961315555
"RP1-20C7.6",0.00192758382571884,0.000729916760205502,0.00704216377182514,0.00500663110319927,0.00695051357084792,0.00243092872541451,0.00379480443785181,0.00220558038303873,0.00720620038369952,0.00795682642367759,0.00525081868032977,0,0
"RP3-330M21.5",0.00320078553947993,0.00418067639887136,0.00595258171308532,0.00425081769057719,0.00667478290461345,0.00467568538318858,0,0,0.00298104283841024,0.00488708329241904,0.00103178325783087,0,0
"RP3-337H4.9",0.00178560410426985,0.000934008454778787,0.000329622541646242,0.00101130479312316,0,0,0,0,0,0,0.000417128253840229,0,0
"RP3-337H4.8",0.0016228009938102,0.00235351579360315,0.00208714427017169,0.00227700723639011,0.00152097883370817,0.00283339965104321,0.00495789004883316,0,0.000557332424212683,0,0,0,0
"RP5-1120P11.1",0.0227431476599118,0.0153760353993177,0.218497955079336,0.106945179997779,0.0307542733487839,0.100755482127436,0.00729780802585679,0.0161850348006904,0.0974811230287181,0.0351422815427262,0.0754477587717449,0,0.0366994025337268
"RP1-244F24.1",0.00677638547525413,0.000993371850157341,0.00194603554466999,0.0186361482054356,0.1520494794954,0,0.00297601510387185,0.008477397855523,0.00499385567414576,0,0.0257687532169284,0,0.0737495759399383
"RP1-8B1.4",0.115948307806881,0.185486425208615,0.135961273819901,0.11352456241316,0.0308992928652967,0.0696692255701816,0.0956728254830839,0.0214545715014606,0.141890958579532,0.244096756175848,0.107030964290298,0.158120903978151,0.266243863732131
"RP11-795J1.1",0.122146062349057,0.158301873355257,0.00315437871385216,0.0261562385083627,0.000615998377213875,0.00344246944704167,0,0.0084526216157259,0.00487822725221654,0,0.0390912967341834,0,0
"RP11-446F17.3",0.0245058836536068,0.0285595114814087,0.00772132829799548,0.0302557162686423,0.0256379006098276,0.048468905317838,0.0122913606629764,0.00266635267937045,0.00288979610288927,0.0292683784907841,0.00425335766814198,0.109279897785693,0
"RP11-385F7.1",0.00802813414317181,0.00969069740521943,0.0154092140936717,0.00517214105798626,0.00681514901166855,0.00305116854206008,0.00683677407978982,0.00775361100144049,0,0.0258796951676593,0.00277837712803751,0,0
"RP1-28O17.1",0.00141703477856336,0.000905768062575747,0.0031018986361675,0.00822687002972499,0.000807052396804717,0.00379974693912852,0.0033506281519102,0,0.00168723376505708,0,0.00308445526470775,0,0
"TRAM2-AS1",0.0197735904057516,0.0231652142834682,0.0263018216372653,0.0223466553954362,0.0294127365728161,0.0164040760222829,0.0338494486193431,0.0474650907394155,0.00971139521563706,0.0170764746472633,0.0290649265279317,0,0
"RP1-27K12.4",0.00194714995653926,0.0059886469296106,0.00412098851635561,0.000149767835816985,0.000384575492303741,0.000559518438146803,0,0,0,0,0,0,0
"RP11-79N23.1",0.00177771180121526,0.00216916500893019,0.0117524453171886,0.00312807635059004,0.00158890916324578,0.00506467100999392,0,0.00266724492536649,0.0056059108051741,0.0157187549487776,0.00366105304034014,0,0
"RP13-476E20.1",0.00722516335201212,0.0118056805500438,0.0367018035843146,0.00612362712032872,0.0236445350557519,0.0115650151430608,0.00443605764429215,0,0.000418635123905531,0.0166322680571766,0.00224654117536455,0,0
"RP3-523E19.2",0.122667422504151,0.114532389833056,0.0387208837378532,0.0181662404036811,0.00412784255439302,0.0296111627372665,0.0198616022756006,0.014461420961452,0.0208195901055951,0.0204811051986879,0.00381886603229771,0,0.0313024315728846
"MLIP-AS1",0.00373251711445105,0.00304633126835534,0.00582247884266519,0.00641935621331296,0.00156457133518353,0.00509833418038387,0.0025298303007614,0.00370630484254556,0.00271901481905006,0.0118392950734056,0.00187573956443502,0,0
"RP11-472M19.2",0.0632403382133371,0.0457628932757095,0.17523356470529,0.0816572491630329,0.0379160296627197,0.093877172513768,0.00525704957952774,0.0187714981391091,0.0374154782034705,0.156815653331049,0.0438759440462337,0.207383946112423,0.0186829282874481
"RP11-203B9.4",0.102610321347405,0.0986230118562948,0.0927925133899657,0.0609498469077728,0.0732213851411186,0.0807445637603855,0.0396575157254825,0.0568399568761058,0.0131007365800948,0.136584181773202,0.0174716690168219,0.116300072804729,0.0873543971891639
"XXbac-BPGBPG55C20.1",0.0147164707409295,0.024908023775901,0.0249024124802408,0.0308924522932044,0.00575377815563115,0.0246290325171957,0.00219062298995276,0,0.0418871221736954,0.0392541799777858,0.0295695599005383,0,0
"XXbac-BPGBPG55C20.3",0.0182208031188588,0.0181702708626348,0.0191269924223115,0.0253628521407795,0.00316066485432994,0.0277952163439225,0.00212887680952782,0.0049956392336309,0.0522883802207823,0.00628387632159974,0.0237891190246008,0.0160056339831621,0
"XXbac-BPGBPG55C20.2",0.271678271076157,0.207153639672431,0.133203143855961,0.142685693138954,0.123940188057085,0.20591895366025,0.107403604695631,0.104888052138194,0.192845699056718,0.138373319929382,0.114482273711624,0.383612582586866,0.238730411118963
"XXbac-BPG55C20.7",0.561586590921741,1.0179764080031,0.707138537290807,0.955890908011113,0.044983475058656,4.26558254976986,0.108868087462023,0.733149169493554,0.806845802953431,0.900401293276272,0.794936801470272,0.169427060951953,0.551324518387672
"RP5-1148A21.3",0,0.000555644133451195,0,0.0035503967991134,0.00391743839690052,0.00209996301624994,0.00137806647351687,0,0.0016516583227641,0,0.00167796496409155,0,0
"RP11-349P19.1",0.00323978129768158,0.00565281839718595,0.00411524216347188,0.0066558114742434,0.00219857028260102,0.00289915180425397,0.00202103880956097,0.0029372039787081,0.00764428931148771,0,0.00178871293518491,0,0
"RP11-542F9.1",0.000224332472928567,0,0.00966495055497829,0,0,0,0,0,0,0,0,0,0
"RP11-406O16.1",0.000785491699431965,0.00719792135966445,0.00977188536320085,0.00100838316902255,0.00452074412011932,0.00131200020992003,0.0021175287761573,0.00467729686943182,0,0,0.00249278076908366,0,0
"RP3-525N10.2",0.382439634247313,0.577376540446685,0.723769214658123,0.464755837292517,0.0517561739596571,0.623665901221652,0.0200094919159468,0.0605087611040067,0.285218899903626,0.183287624221796,0.330784647657277,0.0345818907629693,0.216345585786487
"RP1-149L1.1",0.00114599712615796,0.00157663303082499,0.0046581763061392,0.00522713768903958,0.00166563283691784,0.0626937224518965,0,0,0.00328516305478907,0.0177497293273758,0.00210857298757752,0,0
"RP11-462G2.2",0.007102298264281,0.00689922874643929,0.00957664077408943,0.00154996079845201,0.00899298840091969,0.00357180441779254,0,0.000865647522525447,0.00448849319708364,0.00174873662522511,0.00156841982372047,0.0373357228195938,0
"RP11-134K13.4",0.00699258533835265,0.00660089676718163,0.00788163716149539,0.0116394364303013,0,0.00827707937734919,0.00300618251496027,0.00382481523532907,0.00519611573944056,0.00676373035236941,0,0.0177210703526493,0
"RP3-331H24.5",0.0202500823110596,0.0114509809424197,0.480183456893274,0.0529811106607346,0.107034177424309,0.132874472471649,1.50149601068183,1.37313925664766,0.0264483579484679,0.248737854485586,0.0477358048924943,0.0643102928128964,0.0531045919118138
"LINC00472",0.00561824202902462,0.00487016246683387,0.118000654454688,0.0137659340953261,0.0342823228297196,0.0341088574229861,0.416334443708923,0.190749613453513,0.00927830343624281,0.080639496449028,0.0219000642265803,0.0163533367348274,0
"RP11-398K22.12",0.177018259674757,0.244349913158114,0.209204808401621,0.589220616568991,0.130557719208898,0.464611812950224,0.0207816101802821,0.184870219686951,0.638008221505227,0.197838859501229,0.568856073875412,0.622912301365932,0.151643924832526
"RP11-505P4.7",0.00431798835053911,0.00675821458234536,0.0366516240947232,0.00921414190745107,0.00739210983534352,0.0134094466338554,0.0462688418480137,0.00736242791566101,0.00317613365107074,0.0287130416013922,0.00380611585297625,0,0.0442656113744915
"RP11-553A21.3",0.000722991591260588,0.000283035155796701,0.0769499168538005,0.00316626537512848,0,0,0.00694802992384413,0.00375326064601402,0,0.0545196214142356,0.00242378592466771,0,0
"RP11-554D15.1",0.0334119529765273,0.0325768438561068,0.07651216892848,0.0469403031441309,0.0315131272892668,0.0431649644457941,0.347487891070694,0.0725757496631057,0.0466514988954628,0.0745395484584228,0.0532820853454906,0.0780144521422608,0
